Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
02/12/2020 10:00,"111401,76","111348,88","110710,30","109333,41","105635,58"
01/12/2020 17:00,"111396,24","111399,91","110646,45","109271,40","105578,16"
01/12/2020 16:00,"111660,21","111364,31","110571,10","109205,91","105519,65"
01/12/2020 15:00,"111339,15","111670,27","110491,78","109139,49","105460,91"
01/12/2020 14:00,"111105,13","111344,37","110373,93","109061,62","105398,50"
01/12/2020 13:00,"110902,13","111091,67","110276,89","108991,39","105338,74"
01/12/2020 12:00,"110949,20","110915,22","110195,41","108926,76","105280,93"
01/12/2020 11:00,"111288,77","110894,81","110123,43","108865,58","105224,30"
01/12/2020 10:00,"108897,29","111317,88","110046,29","108803,14","105167,31"
30/11/2020 17:00,"109489,12","108893,32","109919,13","108725,76","105105,50"
30/11/2020 16:00,"109390,65","109434,44","110021,71","108720,61","105067,43"
30/11/2020 15:00,"109593,14","109381,13","110080,44","108698,64","105023,54"
30/11/2020 14:00,"108989,33","109583,09","110150,37","108677,64","104979,74"
30/11/2020 13:00,"109768,52","109280,93","110207,10","108649,78","104933,48"
30/11/2020 12:00,"110288,10","109760,79","110299,71","108630,36","104889,78"
30/11/2020 11:00,"110505,12","110316,71","110353,61","108595,58","104840,83"
30/11/2020 10:00,"110598,01","110527,16","110357,30","108542,62","104785,80"
27/11/2020 17:00,"110841,73","110575,47","110340,31","108481,56","104728,09"
27/11/2020 16:00,"111220,17","110832,49","110316,79","108417,13","104669,33"
27/11/2020 15:00,"111238,89","111232,76","110265,22","108342,81","104607,38"
27/11/2020 14:00,"111210,96","111205,53","110168,47","108253,89","104540,80"
27/11/2020 13:00,"111525,51","111232,40","110064,76","108163,07","104473,82"
27/11/2020 12:00,"110759,22","111554,96","109948,00","108068,63","104405,89"
27/11/2020 11:00,"110973,07","110745,72","109787,31","107961,36","104334,04"
27/11/2020 10:00,"110228,62","110987,09","109691,46","107875,69","104269,60"
26/11/2020 17:00,"110057,21","110227,09","109561,90","107779,95","104202,09"
26/11/2020 16:00,"110101,37","110021,10","109495,38","107704,66","104141,54"
26/11/2020 15:00,"109905,68","110097,27","109442,81","107633,38","104082,45"
26/11/2020 14:00,"109837,21","109915,93","109377,36","107557,57","104021,99"
26/11/2020 13:00,"109774,49","109838,17","109323,51","107485,00","103962,76"
26/11/2020 12:00,"109670,74","109771,63","109272,04","107412,60","103903,71"
26/11/2020 11:00,"109534,43","109672,58","109222,08","107340,01","103844,74"
26/11/2020 10:00,"110132,53","109525,79","109177,03","107268,24","103786,16"
25/11/2020 17:00,"110225,42","110132,53","109142,16","107198,78","103728,48"
25/11/2020 16:00,"110433,21","110259,20","109043,12","107108,51","103664,12"
25/11/2020 15:00,"110265,05","110467,45","108921,51","107011,57","103597,84"
25/11/2020 14:00,"109743,87","110269,14","108766,92","106905,23","103528,79"
25/11/2020 13:00,"109526,72","109777,78","108616,70","106801,73","103461,05"
25/11/2020 12:00,"109580,35","109527,19","108500,59","106710,16","103397,57"
25/11/2020 11:00,"109667,12","109580,20","108397,93","106623,48","103335,96"
25/11/2020 10:00,"109786,37","109623,33","108279,70","106532,50","103273,21"
24/11/2020 17:00,"109695,38","109786,30","108145,34","106437,40","103209,39"
24/11/2020 16:00,"109851,37","109693,50","107981,24","106334,36","103143,29"
24/11/2020 15:00,"109538,29","109832,62","107810,02","106231,00","103077,46"
24/11/2020 14:00,"109413,24","109564,49","107607,76","106120,18","103009,56"
24/11/2020 13:00,"109074,71","109430,58","107412,08","106014,20","102943,69"
24/11/2020 12:00,"108810,52","109061,70","107210,23","105909,08","102878,49"
24/11/2020 11:00,"108000,17","108832,07","107025,09","105812,08","102816,35"
24/11/2020 10:00,"107377,95","108004,57","106844,39","105719,15","102755,89"
23/11/2020 17:00,"107145,42","107378,92","106728,37","105648,83","102703,14"
23/11/2020 16:00,"107299,74","107120,60","106663,31","105595,60","102656,15"
23/11/2020 15:00,"107125,34","107275,04","106617,58","105548,68","102611,28"
23/11/2020 14:00,"106945,29","107131,95","106551,84","105495,56","102564,40"
23/11/2020 13:00,"107238,06","106949,71","106493,83","105445,21","102518,50"
23/11/2020 12:00,"107010,98","107161,32","106448,24","105398,91","102473,96"
23/11/2020 11:00,"106938,32","107029,24","106376,93","105344,69","102426,86"
23/11/2020 10:00,"106050,48","106977,63","106311,70","105292,85","102380,60"
