Data,Abertura,Fechamento,Média Móvel E [21],Média Móvel E [66],Média Móvel E [200]
04/12/2020 18:00,"5136,38","5162,92","5172,91","5242,23","5352,12"
04/12/2020 17:00,"5131,87","5135,88","5173,91","5244,67","5354,02"
04/12/2020 16:00,"5133,38","5131,87","5177,71","5248,01","5356,21"
04/12/2020 15:00,"5177,44","5132,88","5182,29","5251,59","5358,47"
04/12/2020 14:00,"5168,93","5177,94","5187,23","5255,24","5360,74"
04/12/2020 13:00,"5179,44","5169,43","5188,16","5257,62","5362,57"
04/12/2020 12:00,"5173,93","5179,44","5190,04","5260,33","5364,51"
04/12/2020 11:00,"5180,44","5173,93","5191,10","5262,82","5366,37"
04/12/2020 10:00,"5168,93","5180,94","5192,81","5265,56","5368,31"
04/12/2020 9:00,"5148,90","5167,93","5194,00","5268,16","5370,19"
03/12/2020 18:00,"5165,42","5160,42","5196,61","5271,24","5372,22"
03/12/2020 17:00,"5145,39","5165,42","5200,23","5274,65","5374,35"
03/12/2020 16:00,"5148,90","5145,89","5203,71","5278,01","5376,45"
03/12/2020 15:00,"5145,89","5148,90","5209,49","5282,08","5378,77"
03/12/2020 14:00,"5132,37","5145,39","5215,55","5286,18","5381,08"
03/12/2020 13:00,"5134,88","5132,88","5222,56","5290,51","5383,45"
03/12/2020 12:00,"5152,40","5134,38","5231,53","5295,36","5385,97"
03/12/2020 11:00,"5182,95","5152,90","5241,25","5300,31","5388,50"
03/12/2020 10:00,"5217,50","5182,95","5250,08","5304,85","5390,86"
03/12/2020 9:00,"5229,01","5216,50","5256,80","5308,60","5392,95"
02/12/2020 18:00,"5240,03","5227,01","5260,83","5311,43","5394,73"
02/12/2020 17:00,"5249,54","5239,53","5264,21","5314,03","5396,41"
02/12/2020 16:00,"5258,56","5249,04","5266,67","5316,32","5397,99"
02/12/2020 15:00,"5242,53","5258,56","5268,44","5318,39","5399,49"
02/12/2020 14:00,"5245,54","5242,53","5269,43","5320,23","5400,90"
02/12/2020 13:00,"5233,52","5246,04","5272,12","5322,63","5402,49"
02/12/2020 12:00,"5240,53","5234,02","5274,72","5324,98","5404,07"
02/12/2020 11:00,"5233,52","5242,03","5278,79","5327,78","5405,77"
02/12/2020 10:00,"5246,04","5233,52","5282,47","5330,42","5407,42"
02/12/2020 9:00,"5231,52","5246,54","5287,36","5333,40","5409,17"
01/12/2020 18:00,"5227,01","5215,99","5291,45","5336,07","5410,80"
01/12/2020 17:00,"5236,02","5227,01","5298,99","5339,77","5412,76"
01/12/2020 16:00,"5233,52","5236,52","5306,19","5343,24","5414,63"
01/12/2020 15:00,"5263,56","5233,52","5313,16","5346,52","5416,42"
01/12/2020 14:00,"5271,07","5263,56","5321,12","5350,00","5418,26"
01/12/2020 13:00,"5260,06","5271,07","5326,88","5352,66","5419,81"
01/12/2020 12:00,"5275,58","5259,06","5332,46","5355,17","5421,30"
01/12/2020 11:00,"5291,60","5275,58","5339,80","5358,13","5422,94"
01/12/2020 10:00,"5309,13","5291,60","5346,22","5360,66","5424,42"
01/12/2020 9:00,"5325,65","5309,63","5351,68","5362,79","5425,75"
30/11/2020 18:00,"5368,21","5341,68","5355,89","5364,43","5426,92"
30/11/2020 17:00,"5354,69","5370,22","5357,31","5365,13","5427,77"
30/11/2020 16:00,"5366,71","5354,69","5356,02","5364,97","5428,35"
30/11/2020 15:00,"5385,74","5366,21","5356,15","5365,29","5429,09"
30/11/2020 14:00,"5388,24","5385,24","5355,14","5365,26","5429,73"
30/11/2020 13:00,"5394,75","5388,24","5352,13","5364,64","5430,17"
30/11/2020 12:00,"5316,14","5394,75","5348,52","5363,92","5430,59"
30/11/2020 11:00,"5323,65","5315,64","5343,90","5362,97","5430,95"
30/11/2020 10:00,"5350,69","5324,15","5346,72","5364,42","5432,11"
30/11/2020 09:00,"5309,63","5350,69","5348,98","5365,66","5433,20"
27/11/2020 18:00,"5346,68","5353,69","5348,81","5366,12","5434,03"
27/11/2020 17:00,"5334,16","5346,68","5348,32","5366,51","5434,83"
27/11/2020 16:00,"5338,16","5334,66","5348,49","5367,12","5435,72"
27/11/2020 15:00,"5358,70","5337,66","5349,87","5368,11","5436,74"
27/11/2020 14:00,"5358,70","5358,20","5351,09","5369,05","5437,73"
27/11/2020 13:00,"5336,66","5358,20","5350,38","5369,38","5438,53"
27/11/2020 12:00,"5355,20","5337,16","5349,59","5369,73","5439,34"
27/11/2020 11:00,"5383,75","5354,69","5350,84","5370,73","5440,37"
27/11/2020 10:00,"5359,70","5383,75","5350,45","5371,22","5441,23"
27/11/2020 09:00,"5334,66","5359,20","5347,12","5370,84","5441,80"
